date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:55:43	91924/91924	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Jun%202020%2008:53:28%20GMT	https://tweem.com/dam/jcr:a260ed41-7bdc-4c08-9b51-6da8178ffdb2/app-gestion-vacaciones-2.2020-06-04-08-53-28.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_a260ed41-7bdc-4c08-9b51-6da8178ffdb2/app-gestion-vacaciones-2.jpg	(from https://tweem.com/detalle-noticia/dynacontent/como-elegir-el-mejor-software-de-control-de-vacaciones.html)
10:55:43	1502315/1502315	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:55:41%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/vacaciones-2-ok2.png/jcr:content/vacaciones-2-ok2.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/vacaciones-2-ok2.png/jcr_content/vacaciones-2-ok2.png	(from https://tweem.com/detalle-noticia/dynacontent/como-elegir-el-mejor-software-de-control-de-vacaciones.html)
10:55:43	51685/51685	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Nov%202023%2015:55:42%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/portada-PRL-covid19.JPG/jcr:content/portada%20PRL%20covid19.JPG	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/portada-PRL-covid19.JPG/jcr_content/portada%20PRL%20covid19.jpg	(from https://tweem.com/detalle-noticia/dynacontent/procedimiento-de-actuacion-para-los-servicios-de-prevencion-de-riesgos-laborales-frente-a-la-exposicion-al-coronavirus.html)
10:55:43	56679/56679	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202020%2017:08:39%20GMT	https://tweem.com/dam/jcr:a9df3c49-5921-4f0f-9cbd-39b847757c0f/mascarillas_2.2020-05-25-17-08-39.JPG	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_a9df3c49-5921-4f0f-9cbd-39b847757c0f/mascarillas_2.JPG	(from https://tweem.com/detalle-noticia/dynacontent/procedimiento-de-actuacion-para-los-servicios-de-prevencion-de-riesgos-laborales-frente-a-la-exposicion-al-coronavirus.html)
10:55:44	137648/137648	---M--	200	added ('OK')	image/png	date:Thu,%2021%20May%202020%2014:22:40%20GMT	https://tweem.com/dam/jcr:d7cee70a-3bae-4e82-86ce-0192fa566d5a/post-documentos-tweem2.2020-05-21-14-22-40.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_d7cee70a-3bae-4e82-86ce-0192fa566d5a/post-documentos-tweem2.png	(from https://tweem.com/detalle-noticia/dynacontent/gestiona-los-documentos-de-recursos-humanos-de-la-empresa-de-forma-centralizada-y-digitalizada.html)
10:55:44	727072/727072	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:55:43%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/post-documentos-tweem.png/jcr:content/post-documentos-tweem.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/post-documentos-tweem.png/jcr_content/post-documentos-tweem.png	(from https://tweem.com/detalle-noticia/dynacontent/gestiona-los-documentos-de-recursos-humanos-de-la-empresa-de-forma-centralizada-y-digitalizada.html)
10:55:45	1400187/1400187	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:55:43%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/10_consejos_Productividad.png/jcr:content/10_consejos_Productividad.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/10_consejos_Productividad.png/jcr_content/10_consejos_Productividad.png	(from https://tweem.com/detalle-noticia/dynacontent/10-consejos-para-ser-mas-productivo-en-modalidad-teletrabajo.html)
10:55:45	242598/242598	---M--	200	added ('OK')	image/png	date:Thu,%2014%20May%202020%2011:41:18%20GMT	https://tweem.com/dam/jcr:6449eedf-b138-42e6-9bd2-850c2109fb3e/10_consejos_Productividad2.2020-05-14-11-41-18.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_6449eedf-b138-42e6-9bd2-850c2109fb3e/10_consejos_Productividad2.png	(from https://tweem.com/detalle-noticia/dynacontent/10-consejos-para-ser-mas-productivo-en-modalidad-teletrabajo.html)
10:55:45	306794/306794	---M--	200	added ('OK')	image/png	date:Thu,%2014%20May%202020%2011:41:56%20GMT	https://tweem.com/dam/jcr:2334cbf3-3295-4e6d-bf5d-4f7244daca8b/10_consejos_Productividad_Canvas.2020-05-14-11-41-56.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_2334cbf3-3295-4e6d-bf5d-4f7244daca8b/10_consejos_Productividad_Canvas.png	(from https://tweem.com/detalle-noticia/dynacontent/10-consejos-para-ser-mas-productivo-en-modalidad-teletrabajo.html)
10:55:45	47393/47393	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2015:55:44%20GMT	https://tweem.com/landing-teletrabajo.html	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/landing-teletrabajo.html	(from https://tweem.com/detalle-noticia/dynacontent/10-consejos-para-ser-mas-productivo-en-modalidad-teletrabajo.html)
10:55:46	326881/326881	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202020%2011:44:11%20GMT	https://tweem.com/dam/jcr:86526bb0-3cab-4402-a1aa-71960df95f4f/Trabajo_Flexible_2.2020-05-13-11-44-11.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_86526bb0-3cab-4402-a1aa-71960df95f4f/Trabajo_Flexible_2.png	(from https://tweem.com/detalle-noticia/dynacontent/la-nueva-normalidad-llega-a-las-empresas-en-forma-de-teletrabajo-y-flexibilidad-horaria.-reglas-para-ganar-en-productividad-y-crecer-despues-del-covid-19.html)
10:55:46	1604733/1604733	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:55:44%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/Trabajo_Flexible.png/jcr:content/Trabajo_Flexible.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/Trabajo_Flexible.png/jcr_content/Trabajo_Flexible.png	(from https://tweem.com/detalle-noticia/dynacontent/la-nueva-normalidad-llega-a-las-empresas-en-forma-de-teletrabajo-y-flexibilidad-horaria.-reglas-para-ganar-en-productividad-y-crecer-despues-del-covid-19.html)
10:55:46	3093/3093	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Nov%202023%2015:55:45%20GMT	https://tweem.com/detalle-noticia/dynacontent/Fichar%20desde%20el%20smartphone%20con%20tweem	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/detalle-noticia/dynacontent/Fichar%20desde%20el%20smartphone%20con%20tweem	(from https://tweem.com/detalle-noticia/dynacontent/coronavirus-y-teletrabajo-como-influye-en-el-registro-horario-en-las-empresas.html)
10:55:46	69155/69155	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20May%202020%2015:12:35%20GMT	https://tweem.com/dam/jcr:8a4a4636-eb5f-4ad1-bccd-53a3a07cc0b0/teletrabajoRegistroCovid.2020-05-07-15-12-35.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_8a4a4636-eb5f-4ad1-bccd-53a3a07cc0b0/teletrabajoRegistroCovid.jpg	(from https://tweem.com/detalle-noticia/dynacontent/coronavirus-y-teletrabajo-como-influye-en-el-registro-horario-en-las-empresas.html)
10:55:47	1181610/1181610	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:55:45%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/CovidRegistroTeletrabajo.png/jcr:content/CovidRegistroTeletrabajo.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/CovidRegistroTeletrabajo.png/jcr_content/CovidRegistroTeletrabajo.png	(from https://tweem.com/detalle-noticia/dynacontent/coronavirus-y-teletrabajo-como-influye-en-el-registro-horario-en-las-empresas.html)
10:55:47	77781/77781	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Nov%202023%2015:55:46%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/postRRHH-Sostenibilidad9_847x430.jpg/jcr:content/postRRHH-Sostenibilidad9_847x430.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/postRRHH-Sostenibilidad9_847x430.jpg/jcr_content/postRRHH-Sostenibilidad9_847x430.jpg	(from https://tweem.com/detalle-noticia/dynacontent/covid-19-convierte-el-area-de-recursos-humanos-en-la-mas-importante-para-la-sostenibilidad.html)
10:55:47	349985/349985	---M--	200	added ('OK')	image/png	date:Thu,%2007%20May%202020%2013:29:45%20GMT	https://tweem.com/dam/jcr:a0043ea8-e0c2-47f6-93d8-8db31130b9e1/postRRHH-Sostenibilidad3_600x400.2020-05-07-13-29-45.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_a0043ea8-e0c2-47f6-93d8-8db31130b9e1/postRRHH-Sostenibilidad3_600x400.png	(from https://tweem.com/detalle-noticia/dynacontent/covid-19-convierte-el-area-de-recursos-humanos-en-la-mas-importante-para-la-sostenibilidad.html)
10:55:47	85091/85091	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Nov%202023%2015:55:47%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/eleccionSoftwareRRHH.jpg/jcr:content/eleccionSoftwareRRHH.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/eleccionSoftwareRRHH.jpg/jcr_content/eleccionSoftwareRRHH.jpg	(from https://tweem.com/detalle-noticia/dynacontent/7-consejos-para-elegir-tu-software-de-recursos-humanos..html)
10:55:48	256461/256461	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:55:47%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/IVACE-Teletrabajo.png/jcr:content/IVACE-Teletrabajo.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/IVACE-Teletrabajo.png/jcr_content/IVACE-Teletrabajo.png	(from https://tweem.com/detalle-noticia/dynacontent/ayudas-digitaliza-comunidad-valenciana-para-teletrabajo.-tweem-como-solucion-para-la-digitalizacion-de-las-pymes.html)
10:55:49	1240585/1240585	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:55:47%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/post-olvidar-fichar-software-control-horario.png/jcr:content/post%20olvidar%20fichar%20software%20control%20horario.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/post-olvidar-fichar-software-control-horario.png/jcr_content/post%20olvidar%20fichar%20software%20control%20horario.png	(from https://tweem.com/detalle-noticia/dynacontent/8-maneras-de-evitar-que-olviden-fichar-tus-empleados-en-el-sistema-de-control-horario.html)
10:55:49	875332/875332	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:55:48%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/comunicacionInterna.png/jcr:content/comunicacionInterna.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/comunicacionInterna.png/jcr_content/comunicacionInterna.png	(from https://tweem.com/detalle-noticia/dynacontent/como-mantener-la-comunicacion-interna-con-tu-equipo-en-modalidad-teletrabajo.html)
10:55:49	342043/342043	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Apr%202020%2007:53:34%20GMT	https://tweem.com/dam/jcr:e9feb0b5-01b7-4bfc-b994-8046038b429e/hello-c-interna.2020-04-17-07-53-34.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_e9feb0b5-01b7-4bfc-b994-8046038b429e/hello-c-interna.png	(from https://tweem.com/detalle-noticia/dynacontent/como-mantener-la-comunicacion-interna-con-tu-equipo-en-modalidad-teletrabajo.html)
10:55:50	85159/85159	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Nov%202023%2015:55:49%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/7-tips-teletrabajo-800x600.jpg/jcr:content/7-tips-teletrabajo-800x600.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/7-tips-teletrabajo-800x600.jpg/jcr_content/7-tips-teletrabajo-800x600.jpg	(from https://tweem.com/detalle-noticia/dynacontent/7-tips-para-implantar-el-teletrabajo-en-tu-empresa-de-una-forma-rapida-y-sencilla.html)
10:55:50	371683/371683	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Apr%202020%2015:35:36%20GMT	https://tweem.com/dam/jcr:4c7b5e7e-f222-4d0f-93f3-0f032423c804/teletrabajo03.2020-04-15-15-35-36.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_4c7b5e7e-f222-4d0f-93f3-0f032423c804/teletrabajo03.png	(from https://tweem.com/detalle-noticia/dynacontent/7-tips-para-implantar-el-teletrabajo-en-tu-empresa-de-una-forma-rapida-y-sencilla.html)
10:55:50	94429/94429	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Nov%202023%2015:55:50%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/10042020_BuenasPr-aacute-cticas_512x340.jpg/jcr:content/10042020_BuenasPr%c3%a1cticas_512x340.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/10042020_BuenasPr-aacute-cticas_512x340.jpg/jcr_content/10042020_BuenasPr%c3%a1cticas_512x340.jpg	(from https://tweem.com/detalle-noticia/dynacontent/obten-la-guia-de-buenas-practicas-en-los-centros-de-trabajo-frente-al-covid-19-del-gobierno-de-espana.html)
10:55:51	58004/58004	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Nov%202023%2015:55:50%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/Acelera_695x406.jpg/jcr:content/Acelera_695x406.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/Acelera_695x406.jpg/jcr_content/Acelera_695x406.jpg	(from https://tweem.com/detalle-noticia/dynacontent/-tweem-participa-en-la-iniciativa-acelera-pyme-de-red.es-como-solucion-para-teletrabajo.html)
10:55:51	41262/41262	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Apr%202020%2015:53:03%20GMT	https://tweem.com/dam/jcr:b737c6ed-3f7d-4d91-af19-cf215828b8ff/AceleraPyme_450x281.2020-04-09-15-53-03.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_b737c6ed-3f7d-4d91-af19-cf215828b8ff/AceleraPyme_450x281.jpg	(from https://tweem.com/detalle-noticia/dynacontent/-tweem-participa-en-la-iniciativa-acelera-pyme-de-red.es-como-solucion-para-teletrabajo.html)
10:55:51	83263/83263	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Nov%202023%2015:55:50%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/teletrabajo-en-empresas.jpg0/jcr:content/teletrabajo%20en%20empresas.jpg	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/teletrabajo-en-empresas.jpg0/jcr_content/teletrabajo%20en%20empresas.jpg	(from https://tweem.com/detalle-noticia/dynacontent/beneficios-teletrajo-en-empresas.html)
10:55:51	74414/74414	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202023%2015:55:51%20GMT	https://tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/ImagenBOE.png/jcr:content/ImagenBOE.png	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/.imaging/mte/bootstrap-framework/full/dam/tweem-blog/imagenes/ImagenBOE.png/jcr_content/ImagenBOE.png	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:52	309853/309853	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:26:19%20GMT	https://tweem.com/dam/jcr:9d4507e3-71d7-4ea5-ad90-4311405981b8/2-31_03_2020-Nota-interpretativa-sector-industrial-RDL10-2020.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_9d4507e3-71d7-4ea5-ad90-4311405981b8/2-31_03_2020-Nota-interpretativa-sector-industrial-RDL10-2020.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:53	2039595/2039595	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:26:37%20GMT	https://tweem.com/dam/jcr:c7656d3f-5c75-4fb2-b549-e6f2ccb0f65a/1-RDL-11-2020.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_c7656d3f-5c75-4fb2-b549-e6f2ccb0f65a/1-RDL-11-2020.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:53	268097/268097	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:29:39%20GMT	https://tweem.com/dam/jcr:895575ce-a528-4e62-bba1-2213e08d760a/4-BOE-A-2020-4166.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_895575ce-a528-4e62-bba1-2213e08d760a/4-BOE-A-2020-4166.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:53	351387/351387	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:29:06%20GMT	https://tweem.com/dam/jcr:358bc645-d735-4d96-919b-cf7365a74825/3-BOP-Valencia-30-marzo-2020.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_358bc645-d735-4d96-919b-cf7365a74825/3-BOP-Valencia-30-marzo-2020.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:53	223871/223871	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:30:09%20GMT	https://tweem.com/dam/jcr:d09ddc8d-5750-4c37-a3eb-0a5b39d6444e/5-BOE-A-2020-4152.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_d09ddc8d-5750-4c37-a3eb-0a5b39d6444e/5-BOE-A-2020-4152.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:53	215596/215596	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2016:17:15%20GMT	https://tweem.com/dam/jcr:72051df7-4361-44e5-a6f1-e2e3b0f20a93/bases_ayudas_re_activa.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_72051df7-4361-44e5-a6f1-e2e3b0f20a93/bases_ayudas_re_activa.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:53	231388/231388	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:30:31%20GMT	https://tweem.com/dam/jcr:9f2080e8-3130-4a45-8381-61a31f5eac65/6-BOE-A-2020-4155.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_9f2080e8-3130-4a45-8381-61a31f5eac65/6-BOE-A-2020-4155.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:54	273894/273894	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:30:59%20GMT	https://tweem.com/dam/jcr:bafb1148-7b58-42fc-93df-7b09033af95f/7-BOE-A-2020-4070.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_bafb1148-7b58-42fc-93df-7b09033af95f/7-BOE-A-2020-4070.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:54	1716054/1716054	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:31:46%20GMT	https://tweem.com/dam/jcr:54cef2b3-ce19-4647-b8ce-de16ad3eeb62/8-BOE-355_Crisis_Sanitaria_COVID-19-1.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_54cef2b3-ce19-4647-b8ce-de16ad3eeb62/8-BOE-355_Crisis_Sanitaria_COVID-19-1.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:54	1962215/1962215	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:33:02%20GMT	https://tweem.com/dam/jcr:e4b5294b-3377-4741-a5ad-ba60a8450475/10-200319-INFORME-CUESTIONES-RELACIONADAS-REAL-DECRETO-463_20_SGM.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_e4b5294b-3377-4741-a5ad-ba60a8450475/10-200319-INFORME-CUESTIONES-RELACIONADAS-REAL-DECRETO-463_20_SGM.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:54	227516/227516	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:33:28%20GMT	https://tweem.com/dam/jcr:607aaa49-5b79-4e4f-81ab-1bd7e0101bf2/11-BOE-A-2020-3972.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_607aaa49-5b79-4e4f-81ab-1bd7e0101bf2/11-BOE-A-2020-3972.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:55	515485/515485	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:34:26%20GMT	https://tweem.com/dam/jcr:26952e4d-856f-4fe5-a3e6-5ad228d7622a/13-Modificaciones-Decreto-Ley-Estado-de-Alarma.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_26952e4d-856f-4fe5-a3e6-5ad228d7622a/13-Modificaciones-Decreto-Ley-Estado-de-Alarma.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:55	760490/760490	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:35:07%20GMT	https://tweem.com/dam/jcr:37b0cddd-30ae-4832-a75b-d0f902039fdf/14-BOE-A-2020-3824.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_37b0cddd-30ae-4832-a75b-d0f902039fdf/14-BOE-A-2020-3824.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:55	237472/237472	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:33:55%20GMT	https://tweem.com/dam/jcr:aedc4b87-998b-4957-a279-6c0204ed17df/12-BOE-A-2020-3692-consolidado.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_aedc4b87-998b-4957-a279-6c0204ed17df/12-BOE-A-2020-3692-consolidado.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:55	850310/850310	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:35:55%20GMT	https://tweem.com/dam/jcr:5110c9b2-1edd-4b74-a8a6-8e32312e25c8/15-Extracto-RDL-medidas-econoomicas-y-sociales.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_5110c9b2-1edd-4b74-a8a6-8e32312e25c8/15-Extracto-RDL-medidas-econoomicas-y-sociales.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:56	227542/227542	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:36:24%20GMT	https://tweem.com/dam/jcr:6ae4f5e5-65bc-4158-b5e1-4cd8db048e06/16-BOE-A-2020-3776.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_6ae4f5e5-65bc-4158-b5e1-4cd8db048e06/16-BOE-A-2020-3776.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
10:55:56	302351/302351	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Apr%202020%2015:36:48%20GMT	https://tweem.com/dam/jcr:984dd7fd-d504-4dc2-a9e7-ced19ce22c1a/17-RD-Estado-de-Alarma.pdf	C:/Users/Tyron/Desktop/Pagina%20Clonada/clon/tweem.com/dam/jcr_984dd7fd-d504-4dc2-a9e7-ced19ce22c1a/17-RD-Estado-de-Alarma.pdf	(from https://tweem.com/detalle-noticia/dynacontent/informaci-n-relevante-para-empresas-de-reales-decretos--convocatorias-y-resoluciones-por-coronavirus..html)
